repeatedly,-0.019
unfold,0.035
primarily,0.01
expensive,-0.032
training,0.018
liberal,-0.003
bumbling,0.027
revenge,0.007
smiling,0.027
accessible,0.06
elaborate,0.0
spirit,0.028
concept,-0.009
vast,0.018
definitive,0.06
pleasure,0.038
floating,0.016
climactic,0.016
specifically,0.012
closest,0.018
escapes,-0.004
sounded,-0.074
revolves,0.013
referred,0.027
shared,0.027
endless,-0.081
cant,-0.056
focusing,0.004
crowd,0.016
liking,0.009
queen,-0.009
travel,0.015
nearby,-0.004
mix,-0.012
highlight,-0.004
cause,-0.006
figure,-0.028
writer,-0.015
surviving,0.003
kiss,0.01
search,0.015
assigned,0.021
lately,0.007
disturbed,-0.012
throwing,-0.081
ideal,0.041
definite,0.038
drunk,-0.025
supported,0.028
staying,-0.003
remaining,-0.025
racial,0.007
cared,-0.013
causing,0.007
whilst,0.007
retired,0.027
entertain,-0.016
provocative,0.038
remote,-0.035
conservative,0.027
offensive,-0.103
actor,-0.012
addicted,0.035
boyfriend,-0.049
irish,0.018
treat,0.028
arrived,0.003
covers,0.037
ship,0.0
listed,-0.032
disgusting,-0.127
buying,-0.012
fate,0.031
discovering,0.032
occur,0.009
engrossing,0.041
gross,-0.037
lifestyle,0.037
bear,-0.032
involve,0.01
plans,0.019
crucial,0.024
hiding,-0.019
random,-0.156
fairy,0.021
strictly,-0.038
nonstop,0.015
lying,-0.035
tortured,-0.012
comparing,0.015
broad,-0.009
onscreen,0.007
scripted,-0.024
fatal,-0.001
horribly,-0.133
neatly,0.041
delightfully,0.057
hospital,-0.019
expert,0.024
differently,0.037
succeeded,-0.009
grows,0.006
library,0.016
blew,0.016
elsewhere,-0.025
delicious,0.057
worry,0.001
acceptable,-0.035
aimed,-0.027
sincere,0.016
reveals,0.035
destroy,-0.038
causes,-0.021
control,0.015
capturing,0.016
mistaken,0.027
forgive,-0.028
exaggerated,-0.015
south,0.009
serves,-0.009
excessive,0.012
socalled,-0.071
joy,0.028
hitting,-0.024
was,-0.034
useful,0.0
dream,0.031
painting,0.004
settle,0.007
principal,0.012
masterfully,0.056
react,0.015
alcoholic,0.003
contained,-0.004
legs,0.009
reluctant,0.028
drunken,0.01
alike,0.006
chasing,-0.034
homosexual,0.007
depicting,0.021
logic,-0.081
chief,0.024
directs,0.024
immediate,0.031
agrees,0.013
simplistic,-0.01
active,0.022
soul,0.025
wins,0.004
joke,-0.085
thrilled,0.035
twist,-0.04
mesmerizing,0.054
dubbing,-0.043
funeral,-0.001
startling,0.035
painted,-0.007
witnessed,0.001
producing,-0.025
unaware,0.019
strongest,0.029
appropriately,0.028
charged,0.027
choreographed,0.006
stumbled,0.013
oldest,0.032
alltime,0.024
stunningly,0.038
nostalgic,0.015
baby,0.004
precious,-0.021
dragged,-0.043
unpredictable,0.022
step,0.021
steals,0.054
buried,-0.027
selfish,-0.001
prominent,0.034
translated,0.019
scare,-0.003
lengthy,0.013
kicked,-0.001
wears,0.01
bottom,-0.103
presents,0.019
loosely,-0.032
commented,-0.009
controlled,0.024
feature,-0.015
abusive,0.019
tends,0.037
character's,-0.01
wooden,-0.175
titled,-0.015
dislike,0.004
presenting,0.016
doomed,0.004
simultaneously,0.018
slapstick,-0.004
moreover,0.029
universal,0.038
deals,0.037
sinister,0.022
laughter,0.001
altogether,-0.004
wounded,0.013
namely,0.001
vividly,0.037
reflect,0.016
catching,0.012
jewish,-0.004
brutally,-0.001
additional,0.027
energetic,0.053
taught,0.007
scientific,-0.01
neglected,0.053
admire,0.006
theatre,-0.037
admirable,0.024
worthwhile,-0.018
reaching,0.001
cameo,0.0
signed,0.001
digital,-0.015
comment,-0.009
earned,0.009
enchanting,0.053
connect,-0.004
destined,0.024
accompanied,0.007
mutual,0.035
rental,-0.074
unexpectedly,0.021
consists,-0.056
jumping,-0.004
cerebral,0.053
closed,0.007
eternal,0.034
suggested,0.013
legend,0.012
distracting,-0.021
exceptionally,0.001
ironically,0.025
legal,0.007
refused,0.015
pays,0.031
tragedy,0.032
casual,0.022
claimed,-0.009
raising,0.016
shock,0.001
adopted,0.01
childish,-0.013
assumed,0.003
severe,0.001
stage,0.009
we've,-0.006
subtly,0.037
ordered,0.018
psychotic,-0.016
accomplish,0.027
sappy,0.001
eat,-0.043
keen,0.035
valuable,-0.009
hero,-0.015
fill,-0.056
loaded,0.004
nowadays,0.025
discovers,0.021
wise,0.027
guest,0.016
glamorous,0.027
lasted,-0.018
obtain,0.029
vocal,0.034
roll,-0.027
manage,-0.021
guaranteed,0.022
experiencing,0.032
depicts,0.052
remained,0.012
reasonable,-0.041
object,-0.004
picks,0.019
inferior,0.007
represent,0.009
rubbish,-0.153
hoped,-0.06
nuclear,-0.038
reduced,-0.031
spell,0.015
wellwritten,0.052
i'm,-0.004
swedish,0.01
shines,0.052
nose,-0.038
voice,0.029
thoughtprovoking,0.024
grateful,0.052
spooky,0.018
bully,0.022
explores,0.05
childhood,0.05
respectively,0.019
hearted,0.032
experimental,0.012
unfolds,0.05
exterior,0.024
cop,-0.04
delicate,0.05
deceased,0.009
utter,-0.112
burned,-0.022
removed,-0.025
sought,0.025
exquisite,0.032
rising,0.009
charm,0.025
corrupt,-0.013
mature,0.027
formed,0.024
resulting,-0.001
amongst,-0.004
blend,0.027
pain,0.003
behavior,0.001
teacher,-0.012
complain,0.013
careful,0.018
planning,0.01
suspicious,-0.001
claim,0.013
illegal,0.0
spirited,0.022
regarded,0.01
encounter,0.015
flow,0.006
lavish,0.05
window,-0.006
primitive,0.016
despicable,0.01
quote,0.009
criticized,0.05
trailer,0.012
depressed,-0.01
perform,0.01
express,0.0
tracking,0.021
horrific,-0.013
ain't,-0.015
cheating,0.0
camp,-0.009
isolated,-0.001
fat,-0.085
framed,0.019
hugely,0.029
attend,0.022
visited,0.013
loyal,0.028
throws,-0.053
deliciously,0.049
crippled,0.028
frightened,0.012
weight,0.022
luck,-0.004
indie,0.013
regard,0.012
builds,0.031
will,0.003
raises,0.01
people's,0.001
demonstrates,0.024
till,0.012
sadness,0.049
cruel,0.01
crude,-0.009
wholly,-0.003
stark,0.049
west,0.022
guilt,0.049
intentionally,-0.007
parallel,0.021
fastpaced,0.028
adventures,0.049
tone,0.022
lacked,-0.046
kinda,-0.019
insane,0.006
family's,0.029
unfair,0.013
adequate,-0.009
they've,-0.016
mild,-0.018
explaining,-0.028
watch,0.003
separated,0.029
result,-0.025
alongside,0.021
steady,0.024
slasher,-0.102
dare,0.016
lasting,0.032
plight,0.031
seldom,0.028
absorbing,0.049
questionable,-0.01
politically,-0.019
pet,0.018
preferred,0.021
enhanced,0.032
thick,0.016
precisely,0.009
historic,0.022
entered,0.013
critic,0.009
miserable,-0.018
message,0.021
unusually,0.047
fought,0.012
skill,0.016
wave,0.013
list,-0.006
convoluted,-0.044
inspirational,0.024
acclaimed,0.018
rendered,0.016
threatens,0.025
rewarding,0.047
sublime,0.047
overrated,-0.062
youngest,0.009
establish,0.047
walks,-0.003
uncut,0.018
generated,-0.001
track,0.013
mine,0.013
respective,0.016
devastating,0.031
survived,-0.012
secondary,0.006
height,0.025
phenomenal,0.047
tribute,0.028
serving,0.018
realised,0.0
discussing,0.016
uniformly,0.015
sequences,0.001
intricate,0.047
replace,0.004
accurately,0.012
failing,-0.032
glued,0.031
enter,0.007
lesson,0.018
dating,-0.01
blow,0.001
aspiring,0.006
lust,0.013
hates,0.003
completed,0.01
reasonably,-0.041
downright,-0.06
tad,0.007
middleaged,0.003
countless,0.004
heartfelt,0.047
transformed,0.013
distinct,0.006
suitably,0.015
waited,-0.021
hilariously,-0.003
sheer,-0.007
renting,-0.096
quality,0.004
aka,-0.022
objective,0.009
youthful,0.029
fire,-0.004
whimsical,0.046
quintessential,0.046
cracking,0.025
superficial,-0.019
consistent,-0.006
greed,0.046
sky,0.007
castle,-0.006
contain,-0.013
abused,0.007
official,0.019
constructed,0.01
disappear,-0.01
confronted,0.016
jumps,-0.006
offering,0.003
firmly,0.018
praised,0.013
quietly,0.0
acquired,0.018
straightforward,0.029
irritating,-0.161
artist,0.019
sum,-0.044
defeated,0.006
optimistic,0.027
desired,-0.003
drew,0.025
format,0.007
shining,0.009
demanding,0.015
eg,-0.012
frame,0.012
thriller,0.006
sake,-0.075
lie,0.001
stunned,-0.004
visible,0.001
demented,-0.004
sharing,0.013
borrowed,0.001
forgettable,-0.147
nothing,-0.01
recognizable,0.007
injured,0.018
band,-0.009
fancy,-0.013
adventure,0.044
monster,-0.016
snow,0.01
crappy,-0.158
delivering,-0.013
employed,0.009
surprises,0.016
happiness,0.044
cat,0.009
minimal,-0.038
dazzling,0.044
tormented,0.022
deranged,0.007
pop,-0.025
wake,0.009
postwar,0.044
heroine,0.012
captivated,0.044
chooses,0.022
dialog,-0.021
camera,-0.028
reviewer,-0.003
heroic,0.021
coupled,0.007
bother,-0.149
box,-0.027
varied,0.028
unseen,0.006
repressed,0.019
reaches,0.007
director's,-0.027
morally,-0.001
promised,-0.027
equivalent,0.0
split,0.012
conflict,0.019
wit,0.018
faster,-0.016
rounded,0.027
suspend,-0.001
writes,0.006
eventual,0.018
arranged,0.044
seen,-0.016
gang,0.012
saves,-0.021
did,-0.012
published,0.018
defend,-0.001
literary,-0.006
inevitably,0.013
neurotic,0.013
swept,0.028
rating,-0.01
luckily,0.009
scored,0.021
scariest,0.044
artificial,-0.015
widowed,0.044
fifteen,-0.04
gem,0.044
costume,-0.004
enigmatic,0.024
closing,-0.009
everyone's,0.012
warn,-0.047
arrival,0.024
readily,0.021
belongs,0.009
something,-0.04
understands,0.025
drives,-0.003
confident,0.024
estranged,0.015
blood,-0.044
joins,0.012
nightmare,0.007
threw,-0.037
urge,-0.01
show's,0.019
shake,0.003
positively,-0.001
frequent,-0.006
insightful,0.016
land,0.009
asleep,-0.147
kissing,0.003
handed,-0.034
bloody,-0.043
spoke,-0.024
murder,0.0
sounding,0.006
convicted,0.021
preparing,0.013
challenge,0.004
approached,0.019
beaten,-0.025
exploring,0.012
relaxed,0.043
peaceful,0.019
belong,0.004
accident,0.004
colour,0.016
tv,0.009
woman's,-0.01
terrified,0.0
slave,0.0
angles,0.001
forcing,0.007
beauty,0.027
invites,0.012
escaping,0.015
petty,0.012
scenery,-0.003
resulted,0.013
smoking,0.0
claims,-0.01
argue,0.0
vital,0.007
had,-0.018
intimate,0.043
sole,-0.04
compelled,-0.029
plan,0.01
sometime,0.015
gonna,-0.038
calm,0.022
audio,0.01
cops,0.007
assured,0.015
kids,0.004
mouth,-0.022
lowbudget,-0.044
children's,0.01
mindless,-0.032
detail,0.015
plausible,-0.01
resemble,-0.009
wacky,-0.009
delighted,0.021
armed,-0.012
banned,-0.038
copied,0.018
biased,-0.003
skin,-0.013
loneliness,0.041
alternative,0.01
threatened,0.007
vaguely,-0.012
widescreen,0.021
owns,0.015
nuanced,0.041
upcoming,0.025
patient,0.024
fame,0.013
gain,0.021
gory,-0.025
disguised,0.007
affecting,0.041
challenged,0.013
wisely,0.015
shadow,0.016
join,0.022
credited,-0.009
rely,0.006
southern,-0.037
discussed,0.024
retarded,-0.096
gently,0.041
excitement,0.009
attending,0.016
teenage,0.003
laughable,-0.393
arrogant,-0.016
insists,0.041
crossing,0.041
similarly,0.001
wall,0.003
continuing,0.013
admired,0.019
wildly,0.003
servant,0.025
context,-0.029
website,0.004
offended,-0.035
rolled,-0.009
filling,0.001
drops,0.015
timeless,0.041
nightmarish,0.041
economic,0.022
improve,-0.029
depends,0.015
burning,-0.015
dressing,0.006
eleven,0.021
claustrophobic,0.025
realise,0.013
breaks,0.003
deserted,-0.004
amused,-0.016
avoided,-0.037
handful,-0.018
canceled,0.016
stories,0.013
complaining,-0.004
tame,-0.013
settled,0.019
solely,-0.029
located,0.015
lifetime,0.013
trust,0.0
mildly,-0.131
upon,0.007
rebellious,0.016
aided,0.021
firing,0.009
invited,0.006
satirical,-0.001
conveyed,0.015
concert,0.04
rank,0.019
premise,-0.022
outing,0.006
satire,0.012
korean,-0.004
profound,0.021
literal,0.016
reliable,0.006
shadows,0.021
wont,0.0
oldfashioned,0.015
teach,-0.009
names,-0.021
symbolic,0.006
influential,0.04
selling,0.001
receives,0.009
raped,-0.06
regardless,-0.007
considerably,0.003
manipulated,0.04
strict,0.024
drove,0.001
would've,-0.053
jumped,-0.028
repeating,0.0
manipulative,-0.01
newer,0.012
rise,0.012
farfetched,-0.001
ominous,0.009
fond,0.016
touches,0.04
emerges,0.015
depending,-0.003
reunited,0.021
entering,-0.003
imagery,0.018
abrupt,0.009
ranks,0.016
deserving,0.001
desert,0.0
grade,-0.044
disabled,0.01
conflicted,0.038
displays,0.019
praise,0.01
tuned,0.012
implied,0.012
wishing,-0.018
hitman,0.038
attitude,0.038
girl's,0.01
layered,0.038
island,-0.015
intensely,0.012
dismiss,0.038
wellknown,-0.001
partially,0.003
anger,0.016
blowing,0.0
industrial,0.004
accepting,0.018
promise,-0.028
obsessive,0.018
stopping,0.003
reallife,0.038
thru,0.006
door,-0.028
hardened,0.018
sells,0.016
capture,0.018
warmth,0.038
lush,0.018
handling,0.0
staring,-0.028
wellacted,0.018
outdated,-0.01
unfolding,0.019
enthusiastic,0.006
nostalgia,0.009
noticeable,0.015
aspects,0.016
cameos,0.007
makeup,0.004
survival,0.038
par,-0.001
taped,0.013
nephew,0.019
maintains,0.038
formula,0.012
combine,0.01
spy,0.019
store,0.004
iranian,0.038
lay,0.006
ludicrous,-0.127
conceived,-0.016
lowkey,0.038
receiving,-0.001
knocked,-0.013
string,-0.029
correctly,-0.015
possessed,-0.034
invented,-0.013
implausible,-0.049
cross,0.004
covering,0.007
encounters,0.018
vibrant,0.037
gather,0.012
cheese,-0.05
rewarded,0.019
stole,-0.001
shine,0.012
screwed,-0.004
finely,0.037
'the,0.006
ensure,0.007
continually,-0.006
spoof,-0.021
bears,0.037
halfway,-0.078
scheming,0.015
witnessing,0.016
potentially,-0.032
commanding,0.019
tremendously,0.013
victorian,0.015
controlling,0.018
question,0.001
assembled,0.012
chased,-0.043
destroying,-0.035
investigating,0.0
popcorn,-0.018
posted,-0.012
extras,-0.012
irresistible,0.037
dashing,0.015
landed,-0.001
collect,0.019
confined,0.012
resolved,0.004
embarrassing,-0.181
enthralling,0.037
come,0.037
visit,0.007
longing,0.037
wore,-0.021
undeniably,-0.001
fortunate,0.037
polar,0.037
seasoned,0.016
glimpse,0.018
presumably,-0.06
describing,0.007
non,-0.01
promoted,0.003
suspected,0.013
trick,0.006
astounding,0.015
ups,0.01
guessed,-0.047
soviet,0.016
modest,0.006
seat,0.037
mother's,0.016
suburban,0.013
backgrounds,0.035
longest,0.015
marvelously,0.035
gotta,0.001
generous,-0.072
organized,-0.001
shut,-0.034
visiting,0.0
afford,-0.003
containing,-0.001
attended,0.009
tightly,0.019
annoyed,-0.085
i've,0.001
demonstrated,0.012
club,0.003
befriends,0.01
admitted,0.012
marrying,0.035
lends,0.019
voted,0.0
paranoia,0.035
tonight,0.013
ease,0.018
hang,0.001
stretch,0.0
punch,0.009
images,0.007
tedious,-0.177
pleasing,0.015
adore,0.015
mustsee,0.035
healthy,0.003
victim,-0.027
foremost,0.035
north,0.006
subtitles,0.035
brooding,0.006
enjoyment,-0.013
messed,-0.034
sarcastic,0.009
remade,0.0
unreal,-0.013
freedom,0.035
mid,0.0
afterward,0.015
murdering,-0.012
push,0.01
decidedly,0.003
discuss,-0.006
eager,-0.015
centered,0.0
damaged,-0.001
shaped,0.019
suspects,-0.003
goofy,-0.018
fans,0.006
lighter,0.016
mediocre,-0.091
homeless,0.018
lend,0.013
civil,0.019
nonsense,-0.057
vs,0.006
lazy,-0.072
awaiting,0.016
edgy,-0.004
automatically,-0.025
go,0.004
opera,0.012
sunny,0.035
hey,-0.022
worn,0.01
relax,0.035
stiff,-0.028
campy,-0.027
cooking,0.018
global,-0.015
resembles,-0.009
online,0.003
improbable,0.001
pursuing,0.034
narrow,0.013
grabbed,0.013
enchanted,0.034
fault,-0.01
awe,0.034
warming,0.034
relying,0.013
hair,-0.004
wet,-0.003
mark,0.0
lands,0.007
he'll,0.004
defending,0.016
sadistic,-0.046
cinematography,-0.007
contributed,0.013
apartment,0.034
transported,0.034
introduce,-0.003
historically,-0.012
minimum,-0.021
buddy,0.007
inherent,0.004
souls,0.016
amateurish,-0.163
rose,0.018
admirably,0.034
verbal,0.013
unravel,0.034
progressed,0.006
deciding,0.006
lily,0.034
stylized,0.015
warrior,-0.003
blamed,0.006
slimy,0.018
greek,0.012
foot,0.004
effortlessly,0.034
vague,-0.038
realistically,0.012
elements,0.003
teaching,0.0
behold,0.034
pretending,-0.022
demands,0.015
reflected,0.034
ethnic,0.0
judged,0.009
twists,0.012
though,0.004
hundred,-0.038
backed,0.01
frantic,0.012
wife's,0.007
seductive,0.006
yelling,-0.032
passionate,0.034
compete,0.007
round,0.009
converted,0.034
owes,0.013
support,0.003
pivotal,0.018
checked,-0.021
ocean,0.013
danish,0.034
repetitive,-0.06
firstrate,0.034
mischievous,0.034
onedimensional,-0.035
sings,0.034
immortal,0.007
angel,0.013
groundbreaking,0.01
anticipated,0.003
dysfunctional,-0.012
christian,-0.081
uncle,0.034
musician,0.01
length,0.004
sympathize,-0.001
rejected,-0.013
predict,0.012
unpleasant,-0.059
fragile,0.034
embarrassed,-0.124
identified,0.034
disliked,-0.028
progresses,0.01
ball,0.016
dominated,0.006
harrowing,0.034
reads,-0.013
maintained,0.034
sincerely,-0.007
cliché,-0.05
tree,-0.031
horrendous,-0.099
fantastically,0.032
occupied,0.016
rises,-0.009
lurid,0.015
helpful,0.003
changes,0.007
mystical,0.006
sits,0.006
mortal,0.016
range,0.0
precise,0.032
uncredited,0.016
19th,0.009
disappears,-0.003
glowing,-0.012
warns,0.015
obnoxious,-0.127
wellmade,0.013
balanced,0.032
unnerving,0.032
sloppy,-0.074
uncanny,0.009
relating,0.009
peak,0.032
ruled,0.032
narrated,0.012
dignified,0.032
reserved,0.016
temporary,0.032
complained,0.012
powerfully,0.032
bore,-0.046
forbidden,0.006
cunning,0.032
kicking,-0.029
frustrating,-0.021
scottish,0.009
detract,0.032
stilted,-0.047
sitcom,0.004
marvellous,0.032
unintentionally,-0.099
emily,0.032
teenager,0.009
web,0.01
aggressive,0.001
harder,-0.001
rightly,0.015
displaying,0.01
girls,-0.038
dropping,-0.013
heck,-0.022
slightest,-0.062
femme,0.016
encountered,0.001
desire,0.004
fix,-0.003
competent,-0.025
proving,-0.009
flowing,0.009
overacting,-0.056
searched,0.012
sign,-0.007
count,-0.022
interact,0.01
rifle,0.032
begging,0.0
skeptical,0.01
longtime,0.012
fed,-0.003
overwhelmed,0.032
interior,0.012
lake,-0.016
claiming,-0.009
unconventional,0.032
impression,-0.01
mythical,0.032
forgiven,-0.001
inexplicable,-0.022
roughly,0.0
honor,0.013
deny,0.012
electric,-0.009
peculiar,0.013
fu,0.032
applied,0.016
dig,-0.007
anxious,0.015
denied,0.032
respectable,0.001
background,0.006
protagonist,0.013
encourage,-0.007
smoke,-0.012
uptight,0.032
dose,0.003
rugged,0.032
eaten,-0.031
immense,0.009
blows,-0.018
sneak,0.0
unrelated,-0.016
achievement,0.032
filthy,0.012
disastrous,-0.004
blind,-0.018
agreed,-0.04
observed,0.031
rousing,0.031
kicks,0.006
subsequently,0.009
shaky,-0.015
dreadful,-0.165
tall,-0.018
jokes,-0.001
bound,0.031
dimensional,-0.037
spontaneous,0.031
cancelled,0.013
text,-0.001
enormously,0.015
few,0.031
furious,0.01
songs,0.009
rapid,0.031
earliest,0.01
impending,0.007
unfamiliar,0.031
interpreted,0.031
wing,-0.015
famed,0.01
substantial,-0.001
shots,-0.015
landing,-0.016
inclined,0.012
vastly,-0.009
enemy,0.003
integral,0.031
betrayed,0.013
sorts,0.006
penned,0.01
educated,0.004
sly,0.031
heading,-0.013
firstly,-0.018
melancholy,0.031
mentioning,-0.019
lifted,-0.022
unpretentious,0.031
deemed,0.012
they'll,-0.016
wholesome,0.031
earns,0.031
footage,-0.009
sensual,0.031
dubious,-0.013
loads,0.006
static,-0.004
sensational,0.031
uninteresting,-0.165
a,-0.001
hardboiled,0.031
profoundly,0.031
expose,-0.004
unwilling,0.031
self,-0.001
broadcast,0.012
apply,-0.001
arriving,0.009
linked,0.006
thrust,0.031
deservedly,0.031
dvd,0.01
world's,-0.009
undercover,0.031
distinctive,0.031
jaded,0.001
fortune,0.006
yellow,0.0
premiere,0.003
nail,0.012
conscious,0.031
whatsoever,-0.133
openly,0.009
there,-0.01
fade,0.009
achieves,0.031
severely,-0.029
framing,0.031
fleshed,0.004
us,0.007
accompanying,0.01
behave,-0.04
lovingly,0.031
courageous,0.015
amateur,-0.074
inadvertently,0.003
collective,-0.009
teamed,0.031
elephant,0.031
attack,-0.021
lyrical,0.031
consumed,0.007
fifty,0.001
states,-0.006
someday,0.007
misses,-0.016
ghostly,0.003
advised,0.009
comparable,0.012
slick,-0.006
display,-0.004
flows,0.029
pair,0.0
unfairly,0.029
subconscious,0.029
sending,-0.007
rooting,-0.012
studying,-0.01
interrupted,0.029
journey,0.029
goodnatured,0.029
screen,0.029
wind,0.007
ensues,0.009
imaginary,0.004
blonde,-0.027
justified,-0.009
melting,-0.016
nightclub,0.029
characters,0.029
recording,-0.016
excess,0.007
master,0.007
overshadowed,0.029
hopeful,0.029
handles,0.001
richly,0.029
force,-0.007
mom,-0.003
silver,0.009
fanatic,0.004
disgusted,-0.018
screened,0.013
slower,0.009
boasts,0.013
earn,-0.007
imaginable,-0.029
tended,0.006
secondly,-0.028
themes,0.029
21st,-0.004
racist,-0.012
communicate,0.029
mood,-0.015
outlandish,-0.001
infectious,0.029
madly,0.029
drags,-0.034
swing,0.003
begun,0.007
accidental,0.013
persona,0.003
impeccable,0.029
husband's,0.007
seeming,0.001
hinted,0.0
eagerly,0.007
applaud,0.001
combining,0.029
overt,0.029
uniquely,0.029
remembering,-0.004
approaching,-0.006
regularly,-0.004
promises,0.013
disc,0.029
reunite,0.013
classy,0.029
elected,0.009
trite,-0.059
suggesting,0.003
characters',0.003
communist,0.006
banal,-0.028
studied,0.009
life's,0.029
zombie,-0.059
trash,-0.068
contact,-0.001
blessed,0.029
judging,-0.022
racing,0.001
updated,0.001
pretend,-0.025
jump,-0.006
passable,-0.027
evolved,0.029
answered,-0.016
destiny,0.029
heavenly,0.029
adventurous,0.029
epitome,0.029
legitimate,-0.007
nazi,0.029
unbearable,-0.081
melodrama,0.029
fooled,-0.044
celebrated,0.001
safely,0.003
academy,0.01
get,0.001
rocks,0.029
sun,0.007
doubts,0.029
swim,0.029
joyous,0.029
deepest,0.029
hungry,-0.003
enduring,0.013
helpless,0.009
magnificently,0.029
commendable,0.003
lightly,0.012
spin,0.003
buys,0.007
standup,0.029
priest,-0.043
belly,-0.004
inept,-0.096
goodhearted,0.028
announced,0.0
marked,0.006
engage,-0.016
quotable,0.028
expresses,0.028
relentlessly,-0.006
convince,0.006
yeah,-0.047
understandably,0.007
psychiatrist,0.028
accepts,0.028
impress,-0.007
upbeat,0.028
representing,0.006
heartwrenching,0.028
gloomy,0.01
stretched,-0.04
stating,-0.009
adored,0.028
aesthetic,0.007
overtly,0.012
guarantee,-0.009
disappoint,0.028
generic,-0.059
assumes,0.012
immersed,0.028
entertains,0.028
confess,-0.004
betrayal,0.028
officially,0.004
prey,0.028
tongueincheek,0.006
army,-0.016
maid,0.009
proudly,0.01
wondrous,0.028
minds,0.003
psychic,-0.027
informed,-0.004
affair,-0.004
couch,-0.009
plotting,-0.007
drink,-0.035
identical,-0.016
hopeless,-0.009
andor,-0.024
sibling,0.028
achieving,0.028
radical,-0.016
unnoticed,0.028
passes,0.007
cope,0.028
wow,0.001
approach,0.009
relaxing,0.028
artists,0.028
dear,-0.046
kindly,0.004
swear,-0.056
superlative,0.028
minded,-0.022
fundamental,-0.003
travels,0.006
intact,-0.003
crush,0.028
intelligently,0.012
wrenching,0.028
hardcore,-0.003
increasing,0.028
knowledge,-0.001
curiously,0.001
abruptly,-0.015
garnered,0.009
cheated,-0.049
underwater,0.004
catchy,0.003
palpable,0.028
feeding,-0.003
devil,-0.006
elite,0.007
diving,0.028
orphan,0.028
extraordinarily,0.006
divorced,0.006
fatale,0.028
cowardly,0.028
diverse,0.028
tears,0.028
were,0.028
showdown,0.028
establishing,-0.007
sidekick,0.001
ashamed,-0.133
loser,-0.025
expressive,0.028
absorbed,0.009
manic,0.028
swinging,-0.003
intertwined,0.028
villainous,0.004
owned,-0.01
sung,0.028
ritual,-0.013
healing,0.028
maintain,-0.009
miscast,-0.08
kinds,0.004
earnest,-0.006
idealistic,0.006
finishing,0.0
he'd,-0.015
divided,0.028
standout,0.028
attacking,-0.013
extensive,0.0
crooked,0.012
handicapped,0.003
taut,0.028
reluctantly,0.007
overbearing,0.003
existing,0.006
retelling,0.006
sweetly,0.027
preserved,0.027
recreated,0.027
awakening,0.027
breathing,0.007
wellcrafted,0.027
installment,0.003
favourites,0.027
faded,0.001
exhilarating,0.027
playful,0.027
librarian,0.027
efficient,0.027
fairytale,0.027
flashback,0.006
condemned,0.007
informative,0.027
lasts,0.009
julian,0.009
perceive,0.027
crashing,-0.004
rapidly,-0.007
encouraged,0.004
pointing,-0.006
examples,0.0
hostile,0.01
foul,-0.006
spare,-0.016
subjected,-0.034
overlook,0.007
bullying,0.027
refer,-0.015
outright,-0.015
gained,-0.015
grounded,0.027
unanswered,-0.013
titular,0.003
sensible,-0.012
niece,0.027
strikingly,0.027
visits,0.027
terrorist,-0.015
own,0.009
destroys,-0.013
flashy,-0.004
colourful,0.027
arguing,-0.018
hole,-0.01
valid,0.001
guard,0.006
nailed,0.027
satisfy,0.006
characteristic,0.009
skilled,-0.004
introduces,0.027
produces,0.001
relates,0.027
stable,0.027
clue,-0.052
costuming,0.027
subdued,0.027
spine,0.027
street,0.004
societal,0.027
clichés,-0.038
clichéd,-0.035
treats,0.007
sentenced,0.027
exploitative,0.001
weekly,0.007
noteworthy,-0.004
perfected,0.027
exclusively,-0.012
practical,0.004
repeat,-0.009
cheerful,0.01
selected,-0.007
ongoing,0.003
user,-0.001
eponymous,0.027
polish,0.0
uneasy,0.009
appearance,-0.001
senior,0.003
reviewed,-0.013
surpasses,0.027
fox,0.027
unsuspecting,-0.022
audience's,0.006
stereotypes,-0.004
invite,0.004
exploited,-0.01
actionpacked,0.027
tragically,0.027
billed,-0.025
instrumental,0.027
formulaic,-0.015
cohesive,0.003
wartime,0.027
highlighted,0.027
dance,0.009
structured,0.027
glossy,0.027
referring,-0.013
gaining,0.027
lit,-0.029
underappreciated,0.027
visceral,0.027
honesty,0.027
brother's,0.027
deftly,0.027
acknowledged,0.027
gigantic,0.001
commenting,-0.012
bland,-0.062
unnamed,0.027
continuous,0.007
defeat,0.027
premiered,0.027
brazilian,0.009
unexplained,-0.021
illogical,-0.065
clown,-0.027
sweeping,0.027
explosive,-0.003
scores,0.009
affluent,0.027
owe,0.027
distributed,-0.001
stepmother,0.027
contrast,0.027
patriotic,0.027
unstable,-0.007
seconds,-0.053
expanded,0.006
kidding,-0.065
trusted,0.007
accustomed,0.025
entitled,-0.029
target,0.003
planet,-0.013
sheriff,-0.01
winds,-0.019
unlikable,-0.04
lighten,0.025
posed,0.025
sufficient,-0.001
participate,0.009
hears,0.001
nurse,-0.01
thanks,0.025
grave,-0.066
watches,0.007
perceived,0.025
divine,0.025
akin,-0.012
wandering,-0.041
ear,-0.01
parisian,0.025
distract,0.003
shower,-0.047
cheering,0.003
frenetic,0.025
slipped,0.009
they'd,-0.022
tasty,0.025
infected,-0.028
addressed,-0.006
expects,-0.019
climbing,0.003
hardworking,0.025
owning,0.025
absent,-0.024
prison,-0.003
coolest,0.025
artistically,0.009
chick,-0.027
feared,0.006
stern,0.025
